2022-04-28,15:07:30,Enter ID,Free text,None,100,7,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.035375000000000045,0.0,1.0,0.0,1.0353750000000002,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:19:33,Enter ID,Free text,None,100,7,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.17659374999999994,0.8108333333333334,0.0,1.5,3.4874270833333334,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:19:54,Enter ID,Free text,None,100,7,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.23750000000000004,0.948583333333333,0.0,1.6666666666666667,4.1027499999999995,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:21:10,Enter ID,Free text,None,100,7,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.TWO_NOTES: 3>, [0.5, 0.25], 'right')",0.20246875000000014,0.8545833333333333,0.0,0.5,2.2237187499999997,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:39:47,Enter ID,Free text,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.09111111111111132,0.21650000000000016,0.0,0.0,0.3076111111111115,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:42:18,Enter ID,Free text,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.07058333333333344,0.11986363636363642,0.045454545454545456,0.0,0.2359015151515153,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:43:06,Enter ID,Free text,None,150,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.048861111111111015,0.019863636363636385,0.045454545454545456,0.0,0.11417929292929285,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:45:13,Enter ID,Free text,None,225,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.08984216666666661,0.09951199999999989,0.0,0.07142857142857142,0.4750684523809522,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:48:15,Enter ID,Free text,None,225,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.11696255555555554,0.18930950000000005,0.0,0.07142857142857142,0.8419863412698413,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:48:50,Enter ID,Free text,None,225,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.09127741666666672,0.10210707142857135,0.10714285714285714,0.0,0.5862416309523809,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:50:25,Enter ID,Free text,None,187,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.0801026388888888,0.09059720588235289,0.0,0.058823529411764705,0.700111609477124,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:51:07,Enter ID,Free text,None,187,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.0706549999999999,0.049076102941176425,0.14705882352941177,0.029411764705882353,0.4138487499999999,0.0,0.0,0.0,0.0,0.0
2022-04-28,15:51:35,Enter ID,Free text,None,187,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.08964611111111137,0.08353838235294118,0.0,0.0,0.5849491993464055,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:21:48,Enter ID,Free text,None,169,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.039727055555555314,0.029189228571428576,0.08571428571428572,0.02857142857142857,0.18320199841269819,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:26:48,Enter ID,Free text,None,169,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.06308736111111096,0.036710142857142955,0.0,0.0,0.12836893253968248,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:27:24,Enter ID,Free text,None,169,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.04167794444444458,0.012531257142857192,0.0,0.0,0.054209201587301775,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:27:54,Enter ID,Free text,None,169,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.05291284722222209,0.013963971428571392,0.05714285714285714,0.0,0.1525911043650792,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:28:24,Enter ID,Free text,None,169,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.0432335,0.014132914285714396,0.0,0.0,0.0573664142857144,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:28:48,Enter ID,Free text,None,169,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.04584702777777781,0.015306828571428824,0.0,0.0,0.061153856349206635,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:29:10,Enter ID,Free text,None,169,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.04309541666666648,0.01502277142857143,0.0,0.0,0.058118188095237916,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:31:59,Enter ID,Free text,None,135,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.11230227777777789,0.083144727272727,0.06060606060606061,0.0,0.28635609595959577,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:32:36,Enter ID,Free text,None,135,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.04557088888888884,0.01719890909090913,0.0,0.0,0.06276979797979797,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:33:12,Enter ID,Free text,None,135,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.11274983333333329,0.09182490909090915,0.12121212121212122,0.0,0.47730201515151516,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:33:53,Enter ID,Free text,None,135,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.05932388888888898,0.017764484848484894,0.0,0.0,0.07708837373737387,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:34:22,Enter ID,Free text,None,135,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.06873755555555544,0.033431151515151226,0.0,0.030303030303030304,0.16277476767676727,0.0,0.0,0.0,0.0,0.0
2022-04-28,16:34:54,Enter ID,Free text,None,135,8,"(<NoteRangePerHand.ONE_NOTE: 2>, <NoteRangePerHand.C_TO_G: 6>, [0.5, 0.25, 0.125], 'right')",0.055216000000000195,0.020953090909090907,0.030303030303030304,0.0,0.1064721212121214,0.0,0.0,0.0,0.0,0.0
